Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
71,Davangere,Davangere,Rice,Medium,FAQ,2700,2700,2700,03 Jul 2024
72,Davangere,Davangere,Rice,Medium,Local,2400,3600,2910,15 Jul 2025
73,Davangere,Davangere,Rice,Basumathi,FAQ,12000,13000,12500,18 Dec 2015
74,Davangere,Davangere,Rice,Broken Rice,FAQ,2200,2250,2222,28 May 2025
75,Davangere,Davangere,Rice,Medium,FAQ,2800,5800,4300,26 Jun 2020
76,Davangere,Davangere,Rice,Medium,FAQ,2900,6000,4450,19 Jul 2019
77,Davangere,Davangere,Rice,Medium,Ref grade-1,3000,4150,3590,05 Feb 2025
78,Davangere,Davangere,Rice,Medium,FAQ,2900,3655,3120,14 May 2025
79,Davangere,Davangere,Rice,Broken Rice,FAQ,2100,2650,2375,04 Sep 2024
80,Davangere,Davangere,Rice,Medium,FAQ,3000,6660,4360,20 Feb 2025
81,Davangere,Davangere,Rice,Medium,FAQ,2400,3200,2930,12 Jun 2025
82,Davangere,Davangere,Rice,Medium,FAQ,3000,6000,4500,27 Sep 2019
83,Davangere,Davangere,Rice,Medium,FAQ,2900,6770,4835,20 Nov 2024
84,Davangere,Davangere,Rice,Medium,FAQ,3600,3700,3650,02 Jun 2017
85,Davangere,Davangere,Rice,Medium,FAQ,5124,7020,5530,23 Jan 2025
86,Davangere,Davangere,Rice,Medium,FAQ,3000,4200,3760,18 Mar 2025
87,Davangere,Davangere,Rice,Medium,FAQ,4100,4845,4520,07 Apr 2025
88,Davangere,Davangere,Rice,Medium,FAQ,3500,3600,3550,03 Feb 2017
89,Davangere,Davangere,Rice,Medium,FAQ,2900,2900,2900,04 Sep 2024
90,Davangere,Davangere,Rice,Broken Rice,Local,2200,2200,2200,09 Jul 2025
91,Davangere,Davangere,Rice,Medium,FAQ,3300,3400,3350,30 Jan 2016
92,Davangere,Davangere,Rice,Medium,FAQ,5708,5750,5729,16 Aug 2024
93,Davangere,Davangere,Rice,Medium,FAQ,3300,3400,3350,17 Jun 2016
94,Davangere,Davangere,Rice,Medium,FAQ,5410,6800,5610,18 Jan 2025
95,Davangere,Davangere,Rice,Medium,FAQ,2900,6000,4450,23 Aug 2019
96,Davangere,Davangere,Rice,Medium,Local,2400,5450,3630,08 Jul 2025
97,Davangere,Davangere,Rice,Medium,FAQ,2900,7110,5005,05 Sep 2024
98,Davangere,Davangere,Rice,Basumathi,FAQ,10500,11000,10750,22 Mar 2019
99,Davangere,Davangere,Rice,Medium,FAQ,2800,6000,4400,22 May 2020
100,Davangere,Davangere,Rice,Medium,FAQ,3500,3600,3550,24 Jun 2016
101,Davangere,Davangere,Rice,Medium,FAQ,3200,3300,3250,11 Dec 2015
102,Davangere,Davangere,Rice,Medium,FAQ,3200,3300,3250,20 Nov 2015
103,Davangere,Davangere,Rice,Medium,FAQ,5000,5000,5000,05 Apr 2025
104,Davangere,Davangere,Rice,Medium,Ref grade-1,3000,7020,4830,03 Feb 2025
105,Davangere,Davangere,Rice,Medium,FAQ,2900,6000,4450,18 Dec 2024
106,Davangere,Davangere,Rice,Medium,FAQ,2800,3830,3230,21 Apr 2025
107,Davangere,Davangere,Rice,Broken Rice,FAQ,2250,2400,2320,18 Jun 2025
108,Davangere,Davangere,Rice,Basumathi,FAQ,15000,16000,15500,21 Oct 2016
109,Davangere,Davangere,Rice,Broken Rice,FAQ,2170,2575,2375,04 Nov 2024
110,Davangere,Davangere,Rice,Medium,FAQ,3010,3010,3010,16 Apr 2025
111,Davangere,Davangere,Rice,Medium,FAQ,3200,3300,3250,18 Dec 2015
112,Davangere,Davangere,Rice,Broken Rice,FAQ,2200,2830,2515,03 Oct 2024
113,Davangere,Davangere,Rice,Broken Rice,FAQ,2230,2230,2230,11 Jun 2025
114,Davangere,Davangere,Rice,Basumathi,FAQ,15000,16000,15500,23 Feb 2017
115,Davangere,Davangere,Rice,Broken Rice,Local,2150,2150,2150,01 Jul 2025
116,Davangere,Davangere,Rice,Medium,FAQ,3500,3600,3550,08 Sep 2016
117,Davangere,Davangere,Rice,Medium,FAQ,2400,3700,3160,30 Jun 2025
118,Davangere,Davangere,Rice,Medium,FAQ,3000,3500,3250,31 Dec 2024
119,Davangere,Davangere,Rice,Medium,FAQ,3000,3950,3475,15 Jan 2025
120,Davangere,Davangere,Rice,Medium,FAQ,2300,3650,3160,21 Jun 2025
121,Davangere,Davangere,Rice,Broken Rice,FAQ,2250,2250,2250,12 May 2025
122,Davangere,Davangere,Rice,Broken Rice,FAQ,2500,2500,2500,26 Jun 2024
123,Davangere,Davangere,Rice,Broken Rice,FAQ,2140,2140,2140,13 Dec 2024
124,Davangere,Davangere,Rice,Medium,Local,2400,5100,3630,11 Jul 2025
125,Davangere,Davangere,Rice,Medium,FAQ,5733,6684,6208,21 Sep 2024
126,Davangere,Davangere,Rice,Medium,FAQ,2400,3701,3160,16 Jun 2025
127,Davangere,Davangere,Rice,Medium,FAQ,2700,5800,4250,11 Jan 2019
128,Davangere,Davangere,Rice,Medium,FAQ,2800,6500,4650,29 Jul 2024
129,Davangere,Davangere,Rice,Medium,FAQ,2800,2800,2800,17 Jun 2025
130,Davangere,Davangere,Rice,Medium,FAQ,2900,2900,2900,13 Sep 2024
131,Davangere,Davangere,Rice,Broken Rice,FAQ,2700,2700,2700,25 Jun 2025
132,Davangere,Davangere,Rice,Basumathi,FAQ,14000,15000,14500,11 Aug 2017
133,Davangere,Davangere,Rice,Broken Rice,FAQ,2500,2500,2500,24 Oct 2024
134,Davangere,Davangere,Rice,Medium,FAQ,2400,3700,3230,03 Jun 2025
135,Davangere,Davangere,Rice,Medium,FAQ,2700,5300,4000,09 Nov 2018
136,Davangere,Davangere,Rice,Medium,FAQ,2600,2600,2600,29 Jun 2024
137,Davangere,Davangere,Rice,Medium,FAQ,2800,2800,2800,30 Jul 2024
138,Davangere,Davangere,Rice,Medium,FAQ,2800,6703,3660,31 May 2025
139,Davangere,Davangere,Rice,Medium,FAQ,3000,6210,4630,21 Mar 2025
140,Davangere,Davangere,Rice,Broken Rice,FAQ,2150,2150,2150,20 Dec 2024
