Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
426,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1900,2000,1950,16 Dec 2016
427,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1900,2000,1950,20 Jan 2017
428,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1900,2000,1950,27 Jan 2017
429,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1900,2000,1957,24 Feb 2018
430,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1900,2000,1974,06 Mar 2018
431,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1900,2005,1955,23 Dec 2021
432,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1900,2050,1903,05 Mar 2018
433,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1900,2050,1970,20 Jul 2021
434,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1900,2080,1964,17 Mar 2018
435,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1900,2200,2134,09 Apr 2020
436,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1900,2230,2065,30 Dec 2019
437,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1900,2310,2080,06 Feb 2020
438,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1900,2370,2244,16 Mar 2020
439,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1900,2400,2150,08 Apr 2019
440,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1900,2406,2241,04 May 2023
441,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1900,2450,2150,21 Jan 2020
442,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1900,2459,2343,28 Apr 2020
443,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1902,2010,1938,09 Mar 2018
444,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1903,2080,1986,02 Mar 2018
445,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1905,1980,1968,26 Feb 2018
446,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1905,2446,2309,08 May 2023
447,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1906,2090,1987,26 Mar 2018
448,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1910,1910,1910,02 Jul 2021
449,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1910,1910,1910,15 Nov 2021
450,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1910,1947,1929,19 Jan 2018
451,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1910,2020,1960,11 Mar 2022
452,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1910,2050,1980,05 Jan 2018
453,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1910,2330,2170,20 Jan 2020
454,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1910,3136,3005,25 Apr 2024
455,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1914,2161,1976,17 Nov 2022
456,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1920,1920,1920,12 Sep 2018
457,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1920,1930,1920,26 Nov 2021
458,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1920,2020,1936,18 Sep 2018
459,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1920,2050,1966,19 Mar 2018
460,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1920,2050,1980,02 Jun 2021
461,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1920,2100,1947,28 Mar 2018
462,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1920,2350,2130,13 Dec 2019
463,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1921,2406,2230,23 Dec 2022
464,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1925,1925,1925,18 Jan 2020
465,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1925,1925,1925,20 Feb 2018
466,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1925,1925,1925,22 Sep 2021
467,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1925,2050,1990,11 Jun 2021
468,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1926,2050,1978,09 Apr 2018
469,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1926,2096,2027,12 Oct 2022
470,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1929,1929,1929,29 May 2020
471,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1930,1930,1930,24 Sep 2021
472,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1930,1960,1950,09 Dec 2019
473,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1930,2000,1974,31 Mar 2018
474,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1930,2325,2209,14 Apr 2020
475,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1932,1975,1940,01 Mar 2018
476,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1935,1935,1935,27 Mar 2018
477,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1937,1937,1937,03 Mar 2018
478,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1940,1940,1940,16 Dec 2021
479,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1940,1994,1971,07 Aug 2018
480,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1950,1950,1950,12 Dec 2019
481,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1950,1950,1950,16 Jul 2021
482,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1950,1950,1950,21 Jan 2022
483,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1950,1950,1950,21 Jul 2018
484,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1950,1950,1950,21 Jul 2022
485,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1950,1960,1955,13 Jul 2021
486,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1950,2000,1970,04 Dec 2021
487,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1950,2000,1980,13 Mar 2018
488,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1950,2100,2020,24 May 2021
489,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1950,2100,2060,03 Jun 2021
490,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1950,2220,2085,12 Jul 2021
491,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1950,2250,2166,29 Oct 2018
492,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1950,2351,2295,14 Dec 2022
493,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1950,2380,2250,01 Jan 2020
494,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1950,2400,2310,09 May 2019
495,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1960,1960,1960,01 Sep 2018
496,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1960,1960,1960,21 Oct 2019
497,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1960,1960,1960,25 Sep 2018
498,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1960,2060,2010,18 Jun 2021
499,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1961,1961,1961,28 Sep 2018
500,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1969,1980,1977,23 Mar 2018
501,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1970,1970,1970,26 Jul 2021
502,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1970,2100,2020,17 Dec 2019
503,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1970,2450,2389,05 May 2020
504,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1975,1975,1975,30 Dec 2020
505,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1990,1990,1990,31 Jul 2018
506,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,1990,2070,2012,28 Jul 2018
507,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2000,2000,2000,02 Dec 2021
508,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2000,2000,2000,03 Aug 2021
509,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2000,2000,2000,12 Mar 2019
510,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2000,2000,2000,21 Dec 2019
511,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2000,2100,2050,01 Dec 2017
512,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2000,2100,2050,02 Jun 2017
513,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2000,2100,2050,06 Jan 2017
514,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2000,2100,2050,07 Jul 2017
515,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2000,2100,2050,11 Nov 2016
516,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2000,2100,2050,16 Jun 2017
517,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2000,2100,2050,18 Nov 2016
518,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2000,2100,2050,26 May 2017
519,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2000,2200,2100,02 Dec 2016
520,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2000,2200,2100,06 Oct 2017
521,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2000,2200,2100,24 Nov 2017
522,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2000,2300,2150,02 Jan 2020
523,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2000,2300,2150,13 Oct 2017
524,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2000,2300,2150,21 Aug 2020
525,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2000,2325,2160,07 Feb 2019
526,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2000,2370,2184,17 Apr 2020
527,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2000,2446,2325,02 May 2023
528,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2000,2456,2312,03 May 2023
529,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2000,2462,2345,12 Apr 2023
530,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2000,2482,2343,30 Mar 2023
531,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2001,2472,2412,29 May 2023
532,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2001,3407,3000,07 Nov 2024
533,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2003,2516,2469,24 Mar 2023
534,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2003,3276,3147,22 Jan 2025
535,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2006,2430,2210,01 Mar 2021
536,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2009,2009,2009,13 Dec 2022
537,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2010,2010,2010,28 Jul 2021
538,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2015,2526,2459,27 Mar 2023
539,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2020,2020,2020,02 Aug 2018
540,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2020,2120,2070,28 May 2021
541,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2020,2230,2120,11 Oct 2021
542,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2021,2169,2072,12 Dec 2022
543,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2025,2025,2025,05 May 2018
544,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2030,2030,2030,07 Jun 2021
545,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2030,2030,2030,13 Oct 2022
546,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2034,2034,2034,29 Feb 2020
547,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2047,2170,2070,27 Nov 2018
548,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2050,2050,2050,02 Feb 2023
549,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2050,2050,2050,15 Jul 2021
550,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2050,2050,2050,16 Oct 2019
551,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2050,2050,2050,20 May 2021
552,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2050,2050,2050,20 Nov 2021
553,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2050,2050,2050,22 Oct 2019
554,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2050,2050,2050,25 Jul 2018
555,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2050,2100,2070,05 Jun 2021
556,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2050,2200,2120,21 May 2021
557,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2050,2235,2155,15 Oct 2019
558,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2050,2315,2180,09 Jun 2021
559,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2050,2390,2259,21 Apr 2020
560,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2050,2400,2200,18 Oct 2019
561,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2050,2418,2305,09 May 2023
562,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2050,2441,2373,01 Apr 2023
563,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2056,2401,2363,02 Dec 2022
564,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2060,2060,2060,17 Oct 2019
565,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2065,2400,2252,30 Apr 2020
566,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2066,2066,2066,11 Oct 2022
567,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2068,2300,2191,14 Nov 2022
568,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2070,2070,2070,23 Oct 2018
569,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2074,2430,2280,21 May 2020
570,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2080,2080,2080,05 Nov 2022
571,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2080,2080,2080,20 Dec 2021
572,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2100,2100,03 Oct 2018
573,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2100,2100,04 Apr 2019
574,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2100,2100,06 Aug 2021
575,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2100,2100,19 Dec 2020
576,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2100,2100,20 Oct 2018
577,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2100,2100,22 Nov 2018
578,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2100,2100,25 May 2021
579,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2100,2100,26 May 2021
580,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2130,2110,10 Jun 2021
581,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2150,2111,08 Apr 2020
582,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2200,2150,09 Jun 2017
583,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2200,2150,11 Aug 2017
584,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2200,2150,13 Jan 2017
585,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2200,2150,15 Dec 2017
586,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2200,2150,22 Dec 2017
587,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2200,2150,23 Dec 2016
588,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2200,2150,25 Nov 2016
589,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2200,2150,27 Oct 2017
590,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2213,2160,19 Apr 2020
591,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2250,2170,12 May 2021
592,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2260,2180,13 May 2021
593,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2280,2180,10 Jul 2020
594,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2280,2200,18 Jun 2020
595,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2309,2242,16 Apr 2020
596,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2320,2210,19 May 2021
597,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2320,2230,09 Apr 2019
598,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2326,2245,13 Jan 2023
599,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2400,2170,03 Jan 2020
600,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2400,2250,23 May 2019
601,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2400,2290,27 Dec 2019
602,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2420,2320,27 Mar 2019
603,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2429,2325,18 Apr 2020
604,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2455,2346,03 May 2020
605,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2456,2320,19 Jan 2023
606,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2465,2320,06 Apr 2023
607,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2470,2245,01 May 2020
608,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,2600,2500,29 Jan 2019
609,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,3200,2650,26 Aug 2024
610,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2100,3512,2243,26 Nov 2024
611,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2101,2222,2166,05 Jan 2023
612,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2106,2516,2461,28 Apr 2023
613,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2107,2107,2107,06 Apr 2018
614,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2110,2110,2110,06 May 2021
615,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2110,2110,2110,21 Jun 2021
616,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2110,2110,2110,23 Dec 2019
617,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2110,2110,2110,24 Sep 2018
618,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2110,2130,2113,05 Oct 2018
619,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2110,2420,2310,22 Apr 2020
620,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2110,2459,2252,28 Dec 2022
621,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2115,2115,2115,28 Mar 2019
622,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2118,2118,2118,16 Feb 2019
623,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2120,2120,2120,07 Sep 2018
624,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2120,2120,2120,15 Jun 2021
625,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2120,2400,2330,06 Mar 2019
626,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2120,2420,2150,09 May 2020
627,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2120,2440,2310,02 Mar 2019
628,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2120,3406,2750,17 Feb 2025
629,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2128,2310,2219,16 Jan 2023
630,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2130,2130,2130,11 Oct 2018
631,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2130,2160,2140,18 Dec 2021
632,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2130,2160,2154,11 Oct 2019
633,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2130,2250,2140,26 Dec 2019
634,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2130,2350,2210,18 Apr 2019
635,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2130,2480,2312,23 Apr 2020
636,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2130,2500,2310,16 Jan 2020
637,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2132,2420,2301,19 May 2020
638,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2132,2431,2338,01 Dec 2022
639,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2135,2135,2135,09 Oct 2018
640,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2138,2422,2233,20 Jan 2023
641,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2140,2430,2300,03 May 2019
642,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2142,2435,2320,05 May 2023
643,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2150,2150,2150,02 Sep 2020
644,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2150,2150,2150,04 Jun 2021
645,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2150,2150,2150,15 Jun 2019
646,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2150,2150,2150,19 Dec 2019
647,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2150,2150,2150,22 Jun 2021
648,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2150,2150,2150,31 Aug 2020
649,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2150,2150,2150,31 May 2021
650,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2150,2210,2175,10 Apr 2020
651,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2150,2226,2172,10 Jan 2023
652,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2150,2250,2175,15 Apr 2020
653,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2150,2280,2250,07 Dec 2018
654,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2150,2296,2207,17 Jan 2023
655,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2150,2300,2160,06 May 2019
656,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2150,2300,2220,25 Oct 2021
657,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2150,2311,2191,09 Dec 2022
658,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2150,2400,2260,04 Jun 2020
659,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2150,2462,2290,09 Jan 2023
660,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2150,2480,2230,13 May 2019
661,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2150,2531,2440,23 May 2023
662,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2150,2535,2383,22 May 2023
663,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2150,2550,2350,05 Apr 2019
664,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2150,2550,2350,19 Sep 2019
665,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2151,2151,2151,13 Dec 2018
666,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2151,3535,3199,07 Jan 2025
667,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2156,2156,2156,29 Oct 2022
668,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2156,2341,2238,26 Dec 2022
669,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2160,2160,2160,07 Jul 2021
670,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2160,2415,2260,27 Apr 2019
671,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2160,2420,2316,25 Jan 2023
672,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2161,2476,2407,27 Jan 2023
673,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2164,2365,2270,05 Jan 2019
674,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2170,2170,2170,07 Feb 2020
675,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2170,2170,2170,24 Apr 2019
676,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2170,2400,2290,13 Jan 2020
677,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2178,2178,2178,20 Jun 2023
678,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2180,2180,2180,15 Sep 2020
679,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2180,2180,2180,20 Apr 2019
680,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2180,2180,2180,24 Dec 2019
681,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2180,2377,2356,16 Dec 2022
682,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2180,2380,2260,18 May 2019
683,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2180,2410,2320,17 Dec 2018
684,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2187,2206,2201,29 Dec 2022
685,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2199,2450,2301,07 May 2020
686,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,2200,2200,11 Apr 2020
687,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,2200,2200,12 Apr 2020
688,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,2200,2200,13 Sep 2019
689,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,2200,2200,14 Jan 2019
690,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,2200,2200,16 Sep 2019
691,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,2200,2200,27 Dec 2016
692,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,2200,2200,28 Aug 2018
693,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,2217,2207,30 Dec 2022
694,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,2220,2210,22 Apr 2019
695,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,2260,2220,07 Mar 2020
696,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,2300,2250,03 Feb 2017
697,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,2300,2250,03 Mar 2017
698,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,2300,2250,07 Apr 2017
699,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,2300,2250,08 Sep 2017
700,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,2300,2250,17 Nov 2017
701,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,2300,2250,18 Jun 2019
702,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,2300,2250,21 Apr 2017
703,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,2300,2250,24 Mar 2017
704,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,2300,2250,28 Jul 2017
