Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
857,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1650,1650,1650,14 Dec 2021
858,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1650,1650,1650,16 Feb 2020
859,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1650,1650,1650,16 Sep 2015
860,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1650,1650,1650,19 Dec 2021
861,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1650,1650,1650,19 Sep 2015
862,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1650,1650,1650,21 Dec 2021
863,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1650,1650,1650,25 Nov 2021
864,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1650,1650,1650,26 Dec 2021
865,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1650,1650,1650,30 Nov 2021
866,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1650,1700,1680,05 Dec 2021
867,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1650,1700,1680,20 Nov 2019
868,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1650,1700,1680,21 Nov 2019
869,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1650,1720,1700,04 Aug 2016
870,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1650,1730,1700,05 Oct 2016
871,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1650,1750,1750,18 Feb 2020
872,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1650,1800,1720,15 Feb 2020
873,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1650,1800,1750,03 Dec 2019
874,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1650,1850,1750,08 Dec 2019
875,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1660,1680,1680,04 Jun 2017
876,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1660,1700,1700,05 Mar 2020
877,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1660,1710,1710,04 Apr 2020
878,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1660,1750,1700,28 Jul 2016
879,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1665,1750,1700,09 Aug 2016
880,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1670,1670,1670,10 Nov 2021
881,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1670,1670,1670,14 Nov 2021
882,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1670,1670,1670,30 Oct 2021
883,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1670,1900,1850,16 Dec 2019
884,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1680,1680,1680,06 Dec 2021
885,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1680,1680,1680,27 Oct 2021
886,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1680,1680,1680,28 Nov 2021
887,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1680,1730,1730,01 Sep 2016
888,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1690,1710,1700,04 Sep 2016
889,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1700,1700,01 Dec 2021
890,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1700,1700,02 May 2020
891,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1700,1700,02 Nov 2021
892,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1700,1700,06 Mar 2019
893,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1700,1700,07 Mar 2019
894,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1700,1700,08 Sep 2016
895,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1700,1700,13 Mar 2019
896,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1700,1700,14 Jan 2019
897,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1700,1700,16 Feb 2019
898,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1700,1700,17 Aug 2016
899,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1700,1700,20 Apr 2020
900,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1700,1700,21 Sep 2016
901,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1700,1700,22 Jul 2017
902,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1700,1700,23 Dec 2018
903,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1700,1700,25 Jul 2017
904,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1700,1700,27 Jan 2022
905,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1700,1700,30 Jul 2017
906,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1750,1730,03 Oct 2016
907,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1750,1740,04 Oct 2016
908,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1760,1720,14 Sep 2016
909,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1800,1750,20 Jan 2019
910,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1800,1750,23 Jan 2019
911,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1800,1800,02 Feb 2020
912,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1800,1800,07 Mar 2020
913,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1800,1800,24 Mar 2019
914,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1830,1790,01 Oct 2016
915,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1850,1800,23 Feb 2020
916,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1850,1800,27 Jan 2020
917,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1850,1850,03 Mar 2019
918,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1900,1800,07 Dec 2019
919,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1900,1800,18 Dec 2019
920,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1900,1800,28 Jan 2020
921,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1900,1850,11 Dec 2019
922,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1900,1900,05 Nov 2019
923,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1950,1900,09 Jan 2020
924,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1950,1900,19 Mar 2019
925,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,1950,1950,17 Mar 2019
926,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,2000,1750,10 Mar 2019
927,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,2000,1800,20 Mar 2019
928,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,2000,1800,27 Feb 2019
929,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,2000,1900,02 Mar 2019
930,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,2000,1900,17 Feb 2019
931,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,2040,2040,23 Mar 2019
932,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,2100,2000,01 Apr 2019
933,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,2100,2000,06 Nov 2019
934,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1700,2100,2000,06 Nov 2020
935,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1710,1710,1710,18 Dec 2018
936,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1710,1710,1710,21 Aug 2016
937,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1720,1720,1720,22 Aug 2016
938,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1730,1730,1730,14 Oct 2019
939,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1740,1875,1875,01 Feb 2020
940,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1750,1750,1750,06 Sep 2016
941,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1750,1750,1750,17 Aug 2017
942,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1750,1750,1750,20 Aug 2017
943,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1750,1750,1750,22 Sep 2016
944,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1750,1750,1750,24 Feb 2022
945,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1750,1800,1800,19 Feb 2020
946,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1750,1800,1800,29 Jan 2020
947,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1750,1950,1850,12 Jan 2020
948,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1750,1950,1850,26 Dec 2019
949,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1750,1950,1900,29 Dec 2019
950,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1760,1850,1850,13 Jan 2020
951,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1760,1900,1820,30 Jan 2019
952,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1760,1900,1830,02 Feb 2019
953,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1770,1770,1770,15 Sep 2016
954,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1775,1800,1800,28 Feb 2019
955,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1780,1780,1780,03 Jul 2016
956,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1800,1800,02 May 2019
957,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1800,1800,04 Feb 2020
958,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1800,1800,07 Feb 2019
959,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1800,1800,12 Mar 2020
960,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1800,1800,17 Feb 2022
961,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1800,1800,22 Jul 2021
962,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1800,1800,25 Feb 2019
963,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1800,1800,26 Feb 2019
964,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1800,1800,27 Mar 2019
965,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1800,1800,27 Sep 2016
966,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1800,1800,29 Jan 2019
967,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1800,1800,30 Sep 2021
968,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1820,1820,21 Jan 2020
969,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1850,1850,06 Feb 2020
970,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1850,1850,25 Feb 2020
971,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1900,1850,09 Feb 2020
972,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1900,1850,28 Sep 2022
973,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1900,1900,18 Jan 2020
974,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1900,1900,23 Jan 2020
975,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1930,1820,14 Feb 2019
976,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1950,1900,01 Jan 2020
977,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1950,1900,02 Jan 2020
978,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1950,1900,04 Jan 2020
979,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1950,1900,05 Feb 2019
980,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1950,1900,05 Jan 2020
981,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1950,1900,06 Feb 2019
982,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1950,1900,07 Jan 2020
983,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1950,1900,08 Jan 2020
984,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1950,1900,14 Jan 2020
985,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1950,1900,16 Jan 2020
986,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1950,1900,19 Jan 2020
987,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1950,1900,24 Dec 2019
988,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,1950,1900,31 Dec 2019
989,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,2000,1900,21 Apr 2019
990,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,2000,1900,23 Feb 2019
991,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,2100,2000,28 Mar 2019
992,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,2150,2000,24 Oct 2019
993,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,2190,2100,30 Oct 2019
994,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,2200,2100,03 Nov 2019
995,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,2200,2100,21 Oct 2019
996,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1800,2350,2200,30 Apr 2019
997,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1820,1820,1820,06 Jan 2020
998,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1830,1830,1830,18 Sep 2016
999,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1850,1850,1850,27 Feb 2020
1000,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1850,1850,1850,28 Jan 2019
1001,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1850,1850,1850,31 Jul 2021
1002,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1850,1950,1900,07 Nov 2019
1003,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1850,2000,1900,14 Mar 2019
1004,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1850,2200,2200,26 Sep 2022
1005,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1900,1900,1900,07 Sep 2021
1006,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1900,1900,1900,11 Oct 2022
1007,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1900,1900,1900,13 Nov 2022
1008,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1900,1900,1900,17 Nov 2022
1009,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1900,1900,1900,23 Sep 2021
1010,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1900,2000,2000,13 Feb 2019
1011,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1900,2100,2000,08 Nov 2022
1012,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1900,2100,2000,12 May 2019
1013,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1900,2100,2000,15 Apr 2019
1014,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1900,2100,2100,07 Apr 2019
1015,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1900,2150,2000,02 Nov 2019
1016,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1900,2170,2060,20 Oct 2019
1017,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1900,2170,2100,31 Oct 2019
1018,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1900,2250,2250,21 May 2019
1019,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1900,2300,2200,19 May 2019
1020,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1900,2400,2300,10 Oct 2019
1021,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1940,2040,2000,31 Mar 2019
1022,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1950,1950,1950,03 Feb 2019
1023,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1950,2150,2060,17 Oct 2019
1024,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2000,2000,2000,03 Oct 2019
1025,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2000,2000,2000,04 Nov 2019
1026,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2000,2000,2000,06 Oct 2019
1027,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2000,2000,2000,15 May 2019
1028,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2000,2000,2000,16 Nov 2022
1029,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2000,2000,2000,20 Apr 2019
1030,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2000,2000,2000,23 Oct 2022
1031,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2000,2000,2000,30 Jan 2023
1032,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2000,2000,2000,31 Dec 2022
1033,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2000,2100,2050,08 Dec 2022
1034,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2000,2100,2100,08 May 2019
1035,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2000,2100,2100,31 Oct 2022
1036,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2000,2200,2100,19 Oct 2019
1037,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2000,2200,2100,24 Jan 2023
1038,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2030,2030,2030,20 Nov 2022
1039,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2040,2100,2050,26 Mar 2019
1040,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2050,2050,2050,01 Oct 2022
1041,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2050,2050,2050,02 Nov 2022
1042,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2050,2050,2050,10 Oct 2022
1043,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2050,2050,2050,21 Nov 2022
1044,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2070,2070,2070,10 Nov 2022
1045,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2095,2100,2100,27 Nov 2022
1046,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2100,2100,2100,04 Apr 2019
1047,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2100,2100,2100,05 Oct 2023
1048,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2100,2100,2100,07 Dec 2022
1049,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2100,2100,2100,09 May 2019
1050,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2100,2100,2100,12 Jan 2023
1051,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2100,2100,2100,13 Dec 2022
1052,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2100,2100,2100,17 Dec 2022
1053,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2100,2100,2100,21 Mar 2019
1054,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2100,2100,2100,24 Apr 2019
1055,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2100,2100,2100,27 Oct 2022
1056,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2100,2100,2100,29 Jan 2023
1057,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2100,2200,2200,05 Sep 2019
1058,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2100,2300,2300,27 Apr 2019
1059,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2110,2220,2210,21 Dec 2022
1060,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2125,2125,2125,31 Jan 2023
1061,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2148,2300,2300,01 Jun 2019
1062,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2150,2150,2150,20 Sep 2022
1063,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2150,2150,2150,30 Sep 2019
1064,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2150,2200,2200,30 Nov 2022
1065,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2150,2250,2200,18 Sep 2019
1066,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2150,2450,2300,29 Sep 2019
1067,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2160,2160,2160,30 Mar 2019
1068,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2170,2300,2200,22 Oct 2019
1069,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2180,2200,2180,20 Dec 2022
1070,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2180,2280,2280,15 Dec 2022
1071,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2190,2190,2190,17 Jan 2023
1072,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2190,2200,2195,18 Dec 2022
1073,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2200,2200,2200,02 Jun 2019
1074,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2200,2200,2200,04 Aug 2019
1075,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2200,2200,2200,04 May 2019
1076,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2200,2200,2200,04 Sep 2022
1077,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2200,2200,2200,05 May 2019
1078,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2200,2200,2200,06 May 2019
1079,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2200,2200,2200,08 Aug 2019
1080,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2200,2200,2200,13 May 2019
1081,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2200,2200,2200,15 Oct 2019
1082,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2200,2200,2200,18 May 2019
1083,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2200,2200,2200,24 Jul 2019
1084,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2200,2200,2200,25 Jan 2023
1085,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2200,2200,2200,28 Jan 2023
1086,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2200,2200,2200,29 Aug 2019
1087,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2200,2300,2300,20 May 2019
1088,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2211,2300,2300,01 Oct 2019
1089,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2250,2250,2250,19 Sep 2022
1090,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2250,2250,2250,27 May 2019
1091,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2250,2250,2250,28 Dec 2022
1092,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2300,2300,2300,03 Jun 2019
1093,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2300,2300,2300,04 Sep 2019
1094,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2300,2300,2300,18 Apr 2019
1095,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2300,2300,2300,25 May 2019
1096,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2300,2350,2350,09 Jun 2019
1097,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2300,2400,2400,23 Oct 2019
1098,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2300,2510,2410,01 Sep 2019
1099,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2310,2310,2310,28 May 2019
1100,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2320,2360,2360,28 Apr 2019
1101,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2350,2350,2350,10 Jun 2019
1102,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2350,2350,2350,20 Jun 2019
1103,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2350,2350,2350,21 Sep 2019
1104,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2350,2400,2400,23 Jun 2019
1105,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2350,2450,2400,22 Sep 2019
1106,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2400,2400,2400,26 Sep 2019
1107,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2450,2650,2500,22 Jul 2019
1108,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2500,2500,2500,30 Jul 2019
1109,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2600,2600,2600,27 Aug 2019
1110,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,2950,3430,3430,07 Jul 2018
1111,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,4100,4350,4300,16 Mar 2019
1112,Bellary,H.B. Halli,Maize,Local,FAQ,2100,2300,2250,27 Jan 2025
1113,Bellary,H.B. Halli,Maize,Local,FAQ,2100,2300,2260,22 Dec 2024
1114,Bellary,H.B. Halli,Maize,Local,FAQ,2200,2325,2320,04 Jan 2025
1115,Bellary,H.B. Halli,Maize,Local,FAQ,2300,2310,2310,26 Jan 2025
1116,Bellary,H.B. Halli,Maize,Local,Medium,1080,1140,1100,11 Mar 2018
1117,Bellary,H.B. Halli,Maize,Local,Medium,1080,1140,1120,31 Jan 2018
1118,Bellary,H.B. Halli,Maize,Local,Medium,1080,1150,1120,01 Feb 2018
1119,Bellary,H.B. Halli,Maize,Local,Medium,1080,1150,1120,30 Jan 2018
1120,Bellary,H.B. Halli,Maize,Local,Medium,1100,1130,1120,27 Jan 2018
1121,Bellary,H.B. Halli,Maize,Local,Medium,1100,1180,1150,07 Mar 2018
1122,Bellary,H.B. Halli,Maize,Local,Medium,1120,1170,1150,28 Jan 2018
1123,Bellary,H.B. Halli,Maize,Local,Medium,1140,1140,1140,29 Jan 2018
1124,Bellary,H.B. Halli,Maize,Local,Medium,1180,1200,1200,24 Nov 2015
1125,Bellary,H.B. Halli,Maize,Local,Medium,1200,1400,1350,05 Nov 2015
1126,Bellary,H.B. Halli,Maize,Local,Medium,1200,1400,1380,09 Nov 2015
1127,Bellary,H.B. Halli,Maize,Local,Medium,1275,1275,1275,01 Jun 2020
1128,Bellary,H.B. Halli,Maize,Local,Medium,1300,1325,1325,29 Mar 2016
1129,Bellary,H.B. Halli,Maize,Local,Medium,1300,1450,1380,10 Apr 2016
1130,Bellary,H.B. Halli,Maize,Local,Medium,1300,1450,1410,03 Dec 2015
1131,Bellary,H.B. Halli,Maize,Local,Medium,1300,1450,1450,06 Dec 2015
1132,Bellary,H.B. Halli,Maize,Local,Medium,1300,1500,1400,01 Dec 2015
1133,Bellary,H.B. Halli,Maize,Local,Medium,1300,1500,1430,02 Dec 2015
1134,Bellary,H.B. Halli,Maize,Local,Medium,1320,1320,1320,04 May 2016
1135,Bellary,H.B. Halli,Maize,Local,Medium,1320,1500,1450,07 Dec 2015
