Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
763,Bellary,Hospet,Tomato,Tomato,Medium,600,600,600,13 Jul 2021
764,Bellary,Hospet,Tomato,Tomato,Medium,600,600,600,15 Jun 2021
765,Bellary,Hospet,Tomato,Tomato,Medium,600,600,600,19 Nov 2018
766,Bellary,Hospet,Tomato,Tomato,Medium,600,600,600,20 Oct 2021
767,Bellary,Hospet,Tomato,Tomato,Medium,600,600,600,24 Jan 2022
768,Bellary,Hospet,Tomato,Tomato,Medium,600,600,600,26 Jun 2021
769,Bellary,Hospet,Tomato,Tomato,Medium,600,600,600,26 Oct 2021
770,Bellary,Hospet,Tomato,Tomato,Medium,600,800,700,21 Dec 2015
771,Bellary,Hospet,Tomato,Tomato,Medium,600,800,700,21 Mar 2017
772,Bellary,Hospet,Tomato,Tomato,Medium,600,1000,700,22 Mar 2017
773,Bellary,Hospet,Tomato,Tomato,Medium,600,1000,800,03 Nov 2015
774,Bellary,Hospet,Tomato,Tomato,Medium,600,1000,800,05 Apr 2017
775,Bellary,Hospet,Tomato,Tomato,Medium,600,1000,800,15 Feb 2017
776,Bellary,Hospet,Tomato,Tomato,Medium,600,1100,700,28 Mar 2017
777,Bellary,Hospet,Tomato,Tomato,Medium,600,1200,800,04 Nov 2015
778,Bellary,Hospet,Tomato,Tomato,Medium,600,1200,800,23 Dec 2015
779,Bellary,Hospet,Tomato,Tomato,Medium,600,1200,1000,09 Nov 2015
780,Bellary,Hospet,Tomato,Tomato,Medium,700,700,700,29 Jun 2018
781,Bellary,Hospet,Tomato,Tomato,Medium,700,800,700,14 Dec 2015
782,Bellary,Hospet,Tomato,Tomato,Medium,700,800,800,04 Jan 2016
783,Bellary,Hospet,Tomato,Tomato,Medium,700,1000,800,07 Dec 2015
784,Bellary,Hospet,Tomato,Tomato,Medium,700,1200,800,30 Dec 2015
785,Bellary,Hospet,Tomato,Tomato,Medium,700,1200,1000,15 Dec 2015
786,Bellary,Hospet,Tomato,Tomato,Medium,700,1400,1000,17 Nov 2015
787,Bellary,Hospet,Tomato,Tomato,Medium,700,1500,1200,18 Nov 2015
788,Bellary,Hospet,Tomato,Tomato,Medium,800,800,800,02 Nov 2021
789,Bellary,Hospet,Tomato,Tomato,Medium,800,800,800,06 Nov 2021
790,Bellary,Hospet,Tomato,Tomato,Medium,800,800,800,10 Jun 2023
791,Bellary,Hospet,Tomato,Tomato,Medium,800,800,800,16 Jan 2022
792,Bellary,Hospet,Tomato,Tomato,Medium,800,800,800,17 Nov 2021
793,Bellary,Hospet,Tomato,Tomato,Medium,800,800,800,18 Oct 2021
794,Bellary,Hospet,Tomato,Tomato,Medium,800,800,800,19 Jan 2022
795,Bellary,Hospet,Tomato,Tomato,Medium,800,800,800,27 Oct 2021
796,Bellary,Hospet,Tomato,Tomato,Medium,800,800,800,29 Aug 2015
797,Bellary,Hospet,Tomato,Tomato,Medium,800,1200,1000,01 Dec 2015
798,Bellary,Hospet,Tomato,Tomato,Medium,800,1500,1000,02 Dec 2015
799,Bellary,Hospet,Tomato,Tomato,Medium,800,1500,1000,20 Jul 2016
800,Bellary,Hospet,Tomato,Tomato,Medium,800,1600,1000,08 Aug 2017
801,Bellary,Hospet,Tomato,Tomato,Medium,800,1600,1200,30 Aug 2017
802,Bellary,Hospet,Tomato,Tomato,Medium,800,2000,1200,11 May 2016
803,Bellary,Hospet,Tomato,Tomato,Medium,900,1200,1000,23 Nov 2015
804,Bellary,Hospet,Tomato,Tomato,Medium,900,2000,1200,18 May 2016
805,Bellary,Hospet,Tomato,Tomato,Medium,1000,1000,1000,04 Oct 2021
806,Bellary,Hospet,Tomato,Tomato,Medium,1000,1000,1000,06 Dec 2021
807,Bellary,Hospet,Tomato,Tomato,Medium,1000,1200,1000,18 Jul 2016
808,Bellary,Hospet,Tomato,Tomato,Medium,1000,1500,1200,13 Jul 2016
809,Bellary,Hospet,Tomato,Tomato,Medium,1000,1500,1200,15 Nov 2017
810,Bellary,Hospet,Tomato,Tomato,Medium,1000,1800,1500,31 May 2016
811,Bellary,Hospet,Tomato,Tomato,Medium,1000,2800,2000,22 Jun 2016
812,Bellary,Hospet,Tomato,Tomato,Medium,1200,1200,1200,11 Jan 2022
813,Bellary,Hospet,Tomato,Tomato,Medium,1200,1200,1200,11 Sep 2021
814,Bellary,Hospet,Tomato,Tomato,Medium,1200,1200,1200,19 Jun 2023
815,Bellary,Hospet,Tomato,Tomato,Medium,1200,1200,1200,26 Jun 2023
816,Bellary,Hospet,Tomato,Tomato,Medium,1200,1200,1200,27 Jul 2021
817,Bellary,Hospet,Tomato,Tomato,Medium,1200,1500,1200,05 Jul 2016
818,Bellary,Hospet,Tomato,Tomato,Medium,1200,1500,1400,06 Jun 2016
819,Bellary,Hospet,Tomato,Tomato,Medium,1200,1500,1400,27 Jun 2016
820,Bellary,Hospet,Tomato,Tomato,Medium,1200,2000,1500,20 Jun 2016
821,Bellary,Hospet,Tomato,Tomato,Medium,1200,2500,2000,29 Jun 2016
822,Bellary,Hospet,Tomato,Tomato,Medium,1500,1500,1500,03 Jan 2022
823,Bellary,Hospet,Tomato,Tomato,Medium,1500,1500,1500,12 Dec 2021
824,Bellary,Hospet,Tomato,Tomato,Medium,1500,1500,1500,28 Dec 2021
825,Bellary,Hospet,Tomato,Tomato,Medium,1500,1600,1600,22 Feb 2016
826,Bellary,Hospet,Tomato,Tomato,Medium,2000,2000,2000,23 Nov 2021
827,Bellary,Hospet,Tomato,Tomato,Medium,5000,5000,5000,07 Aug 2023
828,Bellary,Hospet,Tomato,Tomato,Medium,5000,5000,5000,10 Jul 2023
829,Bellary,Hospet,Tomato,Tomato,Medium,6000,6000,6000,21 Jul 2023
830,Bellary,Hospet,Tomato,Tomato,Medium,7000,7000,7000,30 Jul 2023
831,Bellary,Hospet,Tomato,Tomato,Small,300,500,400,24 Aug 2015
832,Bellary,Hospet,Tomato,Tomato,Small,300,600,400,21 Sep 2015
833,Bellary,Hospet,Tomato,Tomato,Small,300,600,500,11 Aug 2015
834,Bellary,Hospet,Tomato,Tomato,Small,300,700,400,09 Sep 2015
835,Bellary,Hospet,Tomato,Tomato,Small,300,800,400,22 Aug 2015
836,Bellary,Hospet,Tomato,Tomato,Small,400,500,500,27 Sep 2015
837,Bellary,Hospet,Tomato,Tomato,Small,400,550,400,14 Sep 2015
838,Bellary,Hospet,Tomato,Tomato,Small,400,600,500,05 Oct 2015
839,Bellary,Hospet,Tomato,Tomato,Small,400,600,500,07 Oct 2015
840,Bellary,Hospet,Tomato,Tomato,Small,400,600,500,23 Sep 2015
841,Bellary,Hospet,Tomato,Tomato,Small,400,800,500,28 Sep 2015
842,Bellary,Hospet,Tomato,Tomato,Small,400,800,600,16 Sep 2015
843,Bellary,Hospet,Tomato,Tomato,Small,500,600,500,15 Feb 2016
844,Bellary,Hospet,Tomato,Tomato,Small,580,600,600,22 Sep 2015
